date,station,type,units,unit_size,capacity (MW),EAF %,PCLF %,UCLF %,OCLF %,OUCLF %
2019/09/01,Koeberg,nuclear,2,,1860,81.21,18.22,0.57,0,0.57
2019/10/01,Koeberg,nuclear,2,,1860,50,50,0,0,0
2019/11/01,Koeberg,nuclear,2,,1860,49.96,50,0,0.04,0.04
2019/12/01,Koeberg,nuclear,2,,1860,49.85,43.65,6.35,0.15,6.5
2020/01/01,Koeberg,nuclear,2,,1860,86.24,4.46,9.3,0,9.3
2020/02/01,Koeberg,nuclear,2,,1860,98.97,0,0.6,0.43,1.03
2020/03/01,Koeberg,nuclear,2,,1860,85.46,0,7.6,6.94,14.54
2020/04/01,Koeberg,nuclear,2,,1860,97.89,0,0.82,1.29,2.11
2020/05/01,Koeberg,nuclear,2,,1860,99.28,0,0.72,0,0.72
2020/06/01,Koeberg,nuclear,2,,1860,99.15,0,0.59,0.26,0.85
2020/07/01,Koeberg,nuclear,2,,1860,84.4,0,5.03,10.57,15.6
2020/08/01,Koeberg,nuclear,2,,1860,58.33,33.69,0.89,7.09,7.98
2020/09/01,Koeberg,nuclear,2,,1860,49.15,50,0.85,0,0.85
2020/10/01,Koeberg,nuclear,2,,1860,61.53,12.65,25.82,0,25.82
2020/11/01,Koeberg,nuclear,2,,1860,98.58,0,1.42,0,1.42
2020/12/01,Koeberg,nuclear,2,,1860,95.97,0,4.03,0,4.03
2021/01/01,Koeberg,nuclear,2,,1860,54.21,0,45.79,0,45.79
2021/02/01,Koeberg,nuclear,2,,1860,49.85,37.28,12.87,0,12.87
2021/03/01,Koeberg,nuclear,2,,1860,49.71,50,0.29,0,0.29
2021/04/01,Koeberg,nuclear,2,,1860,49.8,38.54,11.66,0,11.66
2021/05/01,Koeberg,nuclear,2,,1860,49.86,0,50.14,0,50.14
2021/06/01,Koeberg,nuclear,2,,1860,67.55,4.7,27.75,0,27.75
2021/07/01,Koeberg,nuclear,2,,1860,99.03,0,0.97,0,0.97
2021/08/01,Koeberg,nuclear,2,,1860,97.05,0,2.95,0,2.95
2021/09/01,Koeberg,nuclear,2,,1854,93.98,0,6.02,0,6.02
2021/10/01,Koeberg,nuclear,2,,1854,91.27,0,8.73,0,8.73
2021/11/01,Koeberg,nuclear,2,,1854,97.84,0,2.16,0,2.16
2021/12/01,Koeberg,nuclear,2,,1854,97.59,0,0.5,1.91,2.41
2022/01/01,Koeberg,nuclear,2,,1854,69.86,22.42,2.68,5.04,7.72
2022/02/01,Koeberg,nuclear,2,,1854,49.41,50.16,0.43,0,0.43
2022/03/01,Koeberg,nuclear,2,,1854,49.21,50.16,0.53,0.1,0.63
2022/04/01,Koeberg,nuclear,2,,1854,49.25,50.16,0.59,0,0.59
2022/05/01,Koeberg,nuclear,2,,1854,49.25,50.16,0.59,0,0.59
2022/06/01,Koeberg,nuclear,2,,1854,49.13,35.36,15.51,0,15.51
2022/07/01,Koeberg,nuclear,2,,1854,49.41,0,50.59,0,50.59
2017/01/01,Komati,coal,9,100,904,74.68,17.27,7.91,0.14,8.05
2017/02/01,Komati,coal,9,100,904,65.57,23.74,8.43,2.26,10.69
2017/03/01,Komati,coal,9,100,904,67.65,22.46,9.89,0,9.89
2017/04/01,Komati,coal,9,100,904,70.97,25.89,1.79,1.35,3.14
2017/05/01,Komati,coal,9,100,904,72.11,23.02,4.78,0.09,4.87
2017/06/01,Komati,coal,9,100,904,66.26,23.25,10.19,0.3,10.49
2017/07/01,Komati,coal,9,100,904,66.53,25.8,7.63,0.04,7.67
2017/08/01,Komati,coal,9,100,904,64.71,23.61,10.61,1.07,11.68
2017/09/01,Komati,coal,9,100,904,62.89,22.13,14.98,0,14.98
2017/10/01,Komati,coal,9,100,904,62.08,23.36,14.18,0.38,14.56
2017/11/01,Komati,coal,9,100,904,54,23.23,22.77,0,22.77
2017/12/01,Komati,coal,9,100,904,37.05,18.9,28.11,15.94,44.05
2018/01/01,Komati,coal,9,100,904,41.59,14.8,20.93,22.68,43.61
2018/02/01,Komati,coal,9,100,904,39.54,16.97,20.7,22.79,43.49
2018/03/01,Komati,coal,9,100,904,43.1,10.24,23.61,23.05,46.66
2018/04/01,Komati,coal,9,78,699,47.87,8.66,43.37,0.1,43.47
2018/05/01,Komati,coal,9,78,699,43.34,0.08,56.43,0.15,56.58
2018/06/01,Komati,coal,9,78,699,48.14,0,51.77,0.09,51.86
2018/07/01,Komati,coal,9,78,699,30.79,9.27,59.94,0,59.94
2018/08/01,Komati,coal,9,65,585,50.11,9.99,28.03,11.87,39.9
2018/09/01,Komati,coal,9,46,410,47.03,4.52,34.42,14.03,48.45
2018/10/01,Komati,coal,9,46,410,62.48,7.31,30.21,0,30.21
2018/11/01,Komati,coal,9,46,410,38.44,5.18,56.38,0,56.38
2018/12/01,Komati,coal,9,46,410,38.88,0.07,61.05,0,61.05
2019/01/01,Komati,coal,9,46,410,72.46,2.96,24.27,0.31,24.58
2019/02/01,Komati,coal,9,46,410,69.58,3.59,26.83,0,26.83
2019/03/01,Komati,coal,9,46,410,53.25,17.14,29.61,0,29.61
2019/04/01,Komati,coal,9,46,410,72.56,0.36,27.08,0,27.08
2019/05/01,Komati,coal,9,46,410,64.94,6.27,16.66,12.13,28.79
2019/06/01,Komati,coal,9,35,319,75.7,1.04,23.26,0,23.26
2019/07/01,Komati,coal,9,35,319,75.39,5.13,19.48,0,19.48
2019/08/01,Komati,coal,9,35,319,47.05,13.15,39.8,0,39.8
2019/09/01,Komati,coal,9,23,205,75.91,0.87,23.22,0,23.22
2019/10/01,Komati,coal,9,23,205,89.96,0,10.04,0,10.04
2019/11/01,Komati,coal,9,23,205,57.78,0.14,42.08,0,42.08
2019/12/01,Komati,coal,9,23,205,79.08,5.23,15.69,0,15.69
2020/01/01,Komati,coal,9,23,205,27.29,50.01,22.7,0,22.7
2020/02/01,Komati,coal,9,23,205,77.67,5.08,17.25,0,17.25
2020/03/01,Komati,coal,9,23,205,86.39,0,13.61,0,13.61
2020/04/01,Komati,coal,9,23,205,38.29,39.88,21.83,0,21.83
2020/05/01,Komati,coal,9,23,205,49.77,30.75,19.48,0,19.48
2020/06/01,Komati,coal,9,13,114,96.02,0,3.98,0,3.98
2020/07/01,Komati,coal,9,13,114,70.21,16.4,13.39,0,13.39
2020/08/01,Komati,coal,9,13,114,71.42,0,28.58,0,28.58
2020/09/01,Komati,coal,9,13,114,68.89,0,31.11,0,31.11
2020/10/01,Komati,coal,9,13,114,99.17,0,0.83,0,0.83
2020/11/01,Komati,coal,9,13,114,66.46,0,33.54,0,33.54
2020/12/01,Komati,coal,9,13,114,85.77,0,14.23,0,14.23
2021/01/01,Komati,coal,9,13,114,86.67,0.75,12.58,0,12.58
2021/02/01,Komati,coal,9,13,114,74,0,26,0,26
2021/03/01,Komati,coal,9,13,114,47.25,48.38,4.37,0,4.37
2021/04/01,Komati,coal,9,13,114,43.3,0,56.7,0,56.7
2021/05/01,Komati,coal,9,13,114,63.65,13.44,22.91,0,22.91
2021/06/01,Komati,coal,9,13,114,99.22,0,0.78,0,0.78
2021/07/01,Komati,coal,9,13,114,97.66,1.09,1.25,0,1.25
2021/08/01,Komati,coal,9,13,114,67.74,20.56,11.7,0,11.7
2021/09/01,Komati,coal,9,13,114,72.05,13.41,14.54,0,14.54
2021/10/01,Komati,coal,9,13,114,63.03,16.4,20.57,0,20.57
2021/11/01,Komati,coal,9,13,114,81.72,0,15.53,2.75,18.28
2021/12/01,Komati,coal,9,13,114,68.1,0,31.9,0,31.9
2022/01/01,Komati,coal,9,13,114,77.34,4.28,18.38,0,18.38
2022/02/01,Komati,coal,9,13,114,0,98.83,1.17,0,1.17
2022/03/01,Komati,coal,9,13,114,88.21,0,11.79,0,11.79
2022/04/01,Komati,coal,9,13,114,86.14,0.63,13.23,0,13.23
2022/05/01,Komati,coal,9,13,114,98.11,0.99,0.9,0,0.9
2022/06/01,Komati,coal,9,13,114,62.59,0,37.41,0,37.41
2022/07/01,Komati,coal,9,13,114,10.52,0,89.48,0,89.48
2017/01/01,Kriel,coal,6,475,2850,66.78,14.33,18.2,0.69,18.89
2017/02/01,Kriel,coal,6,475,2850,68.63,17.94,11.01,2.42,13.43
2017/03/01,Kriel,coal,6,475,2850,62.81,20.51,15.36,1.32,16.68
2017/04/01,Kriel,coal,6,475,2850,71.11,14.49,13.76,0.64,14.4
2017/05/01,Kriel,coal,6,475,2850,74.59,2.15,23.26,0,23.26
2017/06/01,Kriel,coal,6,475,2850,75.22,6.67,18.11,0,18.11
2017/07/01,Kriel,coal,6,475,2850,71.29,18.83,9.88,0,9.88
2017/08/01,Kriel,coal,6,475,2850,66.53,25.05,7.66,0.76,8.42
2017/09/01,Kriel,coal,6,475,2850,65.66,18.36,15.98,0,15.98
2017/10/01,Kriel,coal,6,475,2850,64.16,20.86,14.98,0,14.98
2017/11/01,Kriel,coal,6,475,2850,66.16,19.97,13.87,0,13.87
2017/12/01,Kriel,coal,6,475,2850,45.16,32.05,22.79,0,22.79
2018/01/01,Kriel,coal,6,475,2850,37.94,45.42,16.64,0,16.64
2018/02/01,Kriel,coal,6,475,2850,52.08,14.84,33.08,0,33.08
2018/03/01,Kriel,coal,6,475,2850,62.89,0,37.11,0,37.11
2018/04/01,Kriel,coal,6,475,2850,61.65,18.94,19.09,0.32,19.41
2018/05/01,Kriel,coal,6,475,2850,53.41,19.64,25.67,1.28,26.95
2018/06/01,Kriel,coal,6,475,2850,56.61,16.67,23.61,3.11,26.72
2018/07/01,Kriel,coal,6,475,2850,57.28,5.69,36.45,0.58,37.03
2018/08/01,Kriel,coal,6,475,2850,60.71,5.45,33.84,0,33.84
2018/09/01,Kriel,coal,6,475,2850,52.64,10.64,36.72,0,36.72
2018/10/01,Kriel,coal,6,475,2850,51.43,21.73,26.3,0.54,26.84
2018/11/01,Kriel,coal,6,475,2850,52.18,5.65,41.47,0.7,42.17
2018/12/01,Kriel,coal,6,475,2850,52.07,2.21,45.72,0,45.72
2019/01/01,Kriel,coal,6,475,2850,62.41,3.65,32.69,1.25,33.94
2019/02/01,Kriel,coal,6,475,2850,58.6,0,38.42,2.98,41.4
2019/03/01,Kriel,coal,6,475,2850,54.71,3.14,41.48,0.67,42.15
2019/04/01,Kriel,coal,6,475,2850,49.83,4.76,44.66,0.75,45.41
2019/05/01,Kriel,coal,6,475,2850,70.53,1.65,27.01,0.81,27.82
2019/06/01,Kriel,coal,6,475,2850,75.23,4.29,16.95,3.53,20.48
2019/07/01,Kriel,coal,6,475,2850,63.21,16.67,15.24,4.88,20.12
2019/08/01,Kriel,coal,6,475,2850,59.56,22.14,14.78,3.52,18.3
2019/09/01,Kriel,coal,6,475,2850,57.28,17.65,17.64,7.43,25.07
2019/10/01,Kriel,coal,6,475,2850,63.65,10.24,20.14,5.97,26.11
2019/11/01,Kriel,coal,6,475,2850,64.71,4.56,22.11,8.62,30.73
2019/12/01,Kriel,coal,6,475,2850,49.57,12.95,26.3,11.18,37.48
2020/01/01,Kriel,coal,6,475,2850,51.65,7.72,29.08,11.55,40.63
2020/02/01,Kriel,coal,6,475,2850,56.68,17.13,18.07,8.12,26.19
2020/03/01,Kriel,coal,6,475,2850,54.06,15.83,24.05,6.06,30.11
2020/04/01,Kriel,coal,6,475,2850,58.75,10.34,25.17,5.74,30.91
2020/05/01,Kriel,coal,6,475,2850,59.08,1.08,34.17,5.67,39.84
2020/06/01,Kriel,coal,6,475,2850,56.55,13.74,24.57,5.14,29.71
2020/07/01,Kriel,coal,6,475,2850,48.38,25.07,22.26,4.29,26.55
2020/08/01,Kriel,coal,6,475,2850,53.08,26.08,17.47,3.37,20.84
2020/09/01,Kriel,coal,6,475,2850,54.49,11.34,31.49,2.68,34.17
2020/10/01,Kriel,coal,6,475,2850,38.53,15.1,44.81,1.56,46.37
2020/11/01,Kriel,coal,6,475,2850,47.35,17.38,32.66,2.61,35.27
2020/12/01,Kriel,coal,6,475,2850,49.93,14.26,33.08,2.73,35.81
2021/01/01,Kriel,coal,6,475,2850,47.66,6.75,42.94,2.65,45.59
2021/02/01,Kriel,coal,6,475,2850,47.44,21.51,27.92,3.13,31.05
2021/03/01,Kriel,coal,6,475,2850,46.07,14.85,34.68,4.4,39.08
2021/04/01,Kriel,coal,6,475,2850,56.59,7.36,30.82,5.23,36.05
2021/05/01,Kriel,coal,6,475,2850,59.23,18.75,16.11,5.91,22.02
2021/06/01,Kriel,coal,6,475,2850,58.35,13.59,21.36,6.7,28.06
2021/07/01,Kriel,coal,6,475,2850,58.43,1.87,33.3,6.4,39.7
2021/08/01,Kriel,coal,6,475,2850,55.15,17.78,21.77,5.3,27.07
2021/09/01,Kriel,coal,6,475,2850,47.08,23.21,25.2,4.51,29.71
2021/10/01,Kriel,coal,6,475,2850,42.05,21.34,33.29,3.32,36.61
2021/11/01,Kriel,coal,6,475,2850,54.08,8.07,34.12,3.73,37.85
2021/12/01,Kriel,coal,6,475,2850,57.32,6.5,29.04,7.14,36.18
2022/01/01,Kriel,coal,6,475,2850,56.65,9.3,27.83,6.22,34.05
2022/02/01,Kriel,coal,6,475,2850,54.66,17.1,21.73,6.51,28.24
2022/03/01,Kriel,coal,6,475,2850,47.63,21.15,24.62,6.6,31.22
2022/04/01,Kriel,coal,6,440,2640,44.25,17.99,37.76,0,37.76
2022/05/01,Kriel,coal,6,440,2640,54.9,6.85,38.25,0,38.25
2022/06/01,Kriel,coal,6,440,2640,60.25,2.12,33.12,4.51,37.63
2022/07/01,Kriel,coal,6,440,2640,51.19,4.86,42.59,1.36,43.95
2018/09/01,Kusile,coal,6,120,720,56.29,0,35.19,8.52,43.71
2018/10/01,Kusile,coal,6,120,720,46.49,0,42.41,11.1,53.51
2018/11/01,Kusile,coal,6,120,720,17.1,57.55,25.35,0,25.35
2018/12/01,Kusile,coal,6,120,720,0,100,0,0,0
2019/01/01,Kusile,coal,6,120,720,0,100,0,0,0
2019/02/01,Kusile,coal,6,120,720,0,99.98,0.02,0,0.02
2019/03/01,Kusile,coal,6,120,720,44.68,0.14,55.18,0,55.18
2019/04/01,Kusile,coal,6,120,720,52.22,14.6,33.18,0,33.18
2019/05/01,Kusile,coal,6,120,720,81.08,3.34,15.58,0,15.58
2019/06/01,Kusile,coal,6,120,720,64.02,2.54,33.44,0,33.44
2019/07/01,Kusile,coal,6,120,720,20.92,10.35,68.73,0,68.73
2019/08/01,Kusile,coal,6,120,720,34.71,0.04,65.25,0,65.25
2019/09/01,Kusile,coal,6,120,720,46.66,0,53.34,0,53.34
2019/10/01,Kusile,coal,6,120,720,49.49,0,50.51,0,50.51
2019/11/01,Kusile,coal,6,120,720,64.44,0,35.56,0,35.56
2019/12/01,Kusile,coal,6,120,720,42.19,8.98,48.83,0,48.83
2020/01/01,Kusile,coal,6,120,720,51.17,2.15,46.68,0,46.68
2020/02/01,Kusile,coal,6,120,720,51.56,0,48.44,0,48.44
2020/03/01,Kusile,coal,6,120,720,47.68,11.96,40.36,0,40.36
2020/04/01,Kusile,coal,6,120,720,0,100,0,0,0
2020/05/01,Kusile,coal,6,120,720,66.75,13.3,19.95,0,19.95
2020/06/01,Kusile,coal,6,120,720,89.79,0.12,10.09,0,10.09
2020/07/01,Kusile,coal,6,120,720,86.96,0,13.04,0,13.04
2020/08/01,Kusile,coal,6,120,720,88.51,0,11.49,0,11.49
2020/09/01,Kusile,coal,6,120,720,85.78,7.86,6.36,0,6.36
2020/10/01,Kusile,coal,6,120,720,96.6,0,3.39,0.01,3.4
2020/11/01,Kusile,coal,6,120,720,82.02,0.53,17.45,0,17.45
2020/12/01,Kusile,coal,6,120,720,52.43,23.72,23.85,0,23.85
2021/01/01,Kusile,coal,6,120,720,17.03,57.06,25.91,0,25.91
2021/02/01,Kusile,coal,6,120,720,29.2,0,70.8,0,70.8
2021/03/01,Kusile,coal,6,120,720,44.4,0,55.6,0,55.6
2021/04/01,Kusile,coal,6,120,720,43.23,0,56.77,0,56.77
2021/05/01,Kusile,coal,6,120,720,41.23,0,58.77,0,58.77
2021/06/01,Kusile,coal,6,120,720,6.8,61.95,31.25,0,31.25
2021/07/01,Kusile,coal,6,120,720,0,100,0,0,0
2021/08/01,Kusile,coal,6,120,720,0,100,0,0,0
2021/09/01,Kusile,coal,6,120,720,31.9,13.04,55.06,0,55.06
2021/10/01,Kusile,coal,6,120,720,44.44,0,55.56,0,55.56
2021/11/01,Kusile,coal,6,240,1440,29.59,50.02,20.39,0,20.39
2021/12/01,Kusile,coal,6,240,1440,15.49,50,34.51,0,34.51
2022/01/01,Kusile,coal,6,360,2160,27.5,49.39,23.11,0,23.11
2022/02/01,Kusile,coal,6,360,2160,36.2,3.85,59.95,0,59.95
2022/03/01,Kusile,coal,6,360,2160,38.34,0,61.66,0,61.66
2022/04/01,Kusile,coal,6,480,2880,24.96,33.33,41.71,0,41.71
2022/05/01,Kusile,coal,6,480,2880,33.69,10.82,55.49,0,55.49
2022/06/01,Kusile,coal,6,480,2880,61.79,7.24,30.97,0,30.97
2022/07/01,Kusile,coal,6,480,2880,57.61,0,42.39,0,42.39
2017/01/01,Lethabo,coal,6,593,3558,72.21,16.42,11.37,0,11.37
2017/02/01,Lethabo,coal,6,593,3558,78.63,16.67,4.7,0,4.7
2017/03/01,Lethabo,coal,6,593,3558,79.8,16.85,3.35,0,3.35
2017/04/01,Lethabo,coal,6,593,3558,81.5,13.3,5.2,0,5.2
2017/05/01,Lethabo,coal,6,593,3558,93.39,0.56,6.05,0,6.05
2017/06/01,Lethabo,coal,6,593,3558,92.76,2.23,5.01,0,5.01
2017/07/01,Lethabo,coal,6,593,3558,91.76,7.01,1.23,0,1.23
2017/08/01,Lethabo,coal,6,593,3558,91.99,0.36,7.65,0,7.65
2017/09/01,Lethabo,coal,6,593,3558,80.97,3.9,15.13,0,15.13
2017/10/01,Lethabo,coal,6,593,3558,96.04,0.54,3.42,0,3.42
2017/11/01,Lethabo,coal,6,593,3558,39.93,43.68,16.39,0,16.39
2017/12/01,Lethabo,coal,6,593,3558,32.49,50.38,17.13,0,17.13
2018/01/01,Lethabo,coal,6,593,3558,45.07,52.16,2.77,0,2.77
2018/02/01,Lethabo,coal,6,593,3558,47.47,50.29,2.24,0,2.24
2018/03/01,Lethabo,coal,6,593,3558,42.53,36.63,20.71,0.13,20.84
2018/04/01,Lethabo,coal,6,593,3558,64.98,4,31.02,0,31.02
2018/05/01,Lethabo,coal,6,593,3558,85.77,0.19,14.04,0,14.04
2018/06/01,Lethabo,coal,6,593,3558,95.48,2.24,2.28,0,2.28
2018/07/01,Lethabo,coal,6,593,3558,95.37,0.89,3.74,0,3.74
2018/08/01,Lethabo,coal,6,593,3558,80.99,13.76,5.25,0,5.25
2018/09/01,Lethabo,coal,6,593,3558,94.33,2.65,3.02,0,3.02
2018/10/01,Lethabo,coal,6,593,3558,86.3,0.06,13.64,0,13.64
2018/11/01,Lethabo,coal,6,593,3558,68.18,3.91,27.91,0,27.91
2018/12/01,Lethabo,coal,6,593,3558,72.82,7.63,19.55,0,19.55
2019/01/01,Lethabo,coal,6,593,3558,76.1,2.91,20.99,0,20.99
2019/02/01,Lethabo,coal,6,593,3558,76.88,1.32,21.8,0,21.8
2019/03/01,Lethabo,coal,6,593,3558,55.17,15.17,29.63,0.03,29.66
2019/04/01,Lethabo,coal,6,593,3558,70.37,3.97,25.66,0,25.66
2019/05/01,Lethabo,coal,6,593,3558,75.41,3.05,21.54,0,21.54
2019/06/01,Lethabo,coal,6,593,3558,80.67,1.09,18.24,0,18.24
2019/07/01,Lethabo,coal,6,593,3558,77.78,1.36,20.82,0.04,20.86
2019/08/01,Lethabo,coal,6,593,3558,65.32,12.75,21.93,0,21.93
2019/09/01,Lethabo,coal,6,593,3558,62.63,18.44,18.93,0,18.93
2019/10/01,Lethabo,coal,6,593,3558,61.26,17.04,21.7,0,21.7
2019/11/01,Lethabo,coal,6,593,3558,59.89,17.4,22.71,0,22.71
2019/12/01,Lethabo,coal,6,593,3558,56.61,9.93,33.46,0,33.46
2020/01/01,Lethabo,coal,6,593,3558,58.98,9.69,31.33,0,31.33
2020/02/01,Lethabo,coal,6,593,3558,63.29,19.06,17.65,0,17.65
2020/03/01,Lethabo,coal,6,593,3558,69.99,16.21,13.8,0,13.8
2020/04/01,Lethabo,coal,6,593,3558,83.93,7.97,8.1,0,8.1
2020/05/01,Lethabo,coal,6,593,3558,86.21,8.02,5.77,0,5.77
2020/06/01,Lethabo,coal,6,593,3558,92.47,0.15,7.38,0,7.38
2020/07/01,Lethabo,coal,6,593,3558,83.96,9.68,6.36,0,6.36
2020/08/01,Lethabo,coal,6,593,3558,88.87,6.01,5.12,0,5.12
2020/09/01,Lethabo,coal,6,593,3558,72.32,18.36,9.32,0,9.32
2020/10/01,Lethabo,coal,6,593,3558,81.79,16.88,1.33,0,1.33
2020/11/01,Lethabo,coal,6,593,3558,74.34,18.17,7.49,0,7.49
2020/12/01,Lethabo,coal,6,593,3558,68.52,20.38,11.1,0,11.1
2021/01/01,Lethabo,coal,6,593,3558,72.72,15.11,12.17,0,12.17
2021/02/01,Lethabo,coal,6,593,3558,66.84,18.8,14.36,0,14.36
2021/03/01,Lethabo,coal,6,593,3558,76.31,18.39,5.3,0,5.3
2021/04/01,Lethabo,coal,6,593,3558,80.77,13.4,5.83,0,5.83
2021/05/01,Lethabo,coal,6,593,3558,85.85,3.02,11.13,0,11.13
2021/06/01,Lethabo,coal,6,593,3558,92.38,3.69,3.93,0,3.93
2021/07/01,Lethabo,coal,6,593,3558,95.29,2,2.71,0,2.71
2021/08/01,Lethabo,coal,6,593,3558,89.04,6.46,4.5,0,4.5
2021/09/01,Lethabo,coal,6,593,3558,77.1,17.73,5.17,0,5.17
2021/10/01,Lethabo,coal,6,593,3558,75.74,8.24,16.02,0,16.02
2021/11/01,Lethabo,coal,6,593,3558,74.92,4.94,20.14,0,20.14
2021/12/01,Lethabo,coal,6,593,3558,74.69,19.03,6.27,0.01,6.28
2022/01/01,Lethabo,coal,6,593,3558,60.81,19.23,19.91,0.05,19.96
2022/02/01,Lethabo,coal,6,593,3558,77.26,4.98,17.76,0,17.76
2022/03/01,Lethabo,coal,6,593,3558,81.99,6.92,10.96,0.13,11.09
2022/04/01,Lethabo,coal,6,593,3558,73.35,20.84,5.35,0.46,5.81
2022/05/01,Lethabo,coal,6,593,3558,62.14,20.42,17.44,0,17.44
2022/06/01,Lethabo,coal,6,593,3558,73.62,18.38,7.7,0.3,8
2022/07/01,Lethabo,coal,6,593,3558,78.93,10.32,6.06,4.69,10.75
2017/01/01,MajubaWet,coal,3,670,2010,77.09,9.19,13.68,0.04,13.72
2017/02/01,MajubaWet,coal,3,670,2010,76.08,22.03,1.84,0.05,1.89
2017/03/01,MajubaWet,coal,3,670,2010,95.55,1.39,2.96,0.1,3.06
2017/04/01,MajubaWet,coal,3,670,2010,99.03,0.15,0.8,0.02,0.82
2017/05/01,MajubaWet,coal,3,670,2010,94.81,0,5.16,0.03,5.19
2017/06/01,MajubaWet,coal,3,670,2010,92.94,3.18,3.88,0,3.88
2017/07/01,MajubaWet,coal,3,670,2010,93.98,2.25,3.77,0,3.77
2017/08/01,MajubaWet,coal,3,670,2010,94.13,0,5.87,0,5.87
2017/09/01,MajubaWet,coal,3,670,2010,89.63,6.3,3.89,0.18,4.07
2017/10/01,MajubaWet,coal,3,670,2010,86.7,8.95,4.06,0.29,4.35
2017/11/01,MajubaWet,coal,3,670,2010,91.29,4.09,3.34,1.28,4.62
2017/12/01,MajubaWet,coal,3,670,2010,74.91,16.56,7.38,1.15,8.53
2018/01/01,MajubaWet,coal,3,670,2010,80.4,12.15,5.98,1.47,7.45
2018/02/01,MajubaWet,coal,3,670,2010,90.11,3,4.66,2.23,6.89
2018/03/01,MajubaWet,coal,3,670,2010,92.3,1.32,6.23,0.15,6.38
2018/04/01,MajubaWet,coal,3,670,2010,81.28,2.4,16.32,0,16.32
2018/05/01,MajubaWet,coal,3,670,2010,79.12,6,14.88,0,14.88
2018/06/01,MajubaWet,coal,3,670,2010,84.21,8.36,7.19,0.24,7.43
2018/07/01,MajubaWet,coal,3,670,2010,90.77,4.7,4.53,0,4.53
2018/08/01,MajubaWet,coal,3,670,2010,79.93,15.03,5.04,0,5.04
2018/09/01,MajubaWet,coal,3,670,2010,84.01,2.46,13.36,0.17,13.53
2018/10/01,MajubaWet,coal,3,670,2010,70.45,6.22,23.23,0.1,23.33
2018/11/01,MajubaWet,coal,3,670,2010,80.05,3.06,16.79,0.1,16.89
2018/12/01,MajubaWet,coal,3,670,2010,79.98,4.86,11.83,3.33,15.16
2019/01/01,MajubaWet,coal,3,670,2010,77.67,3.74,15.16,3.43,18.59
2019/02/01,MajubaWet,coal,3,670,2010,77.56,4.54,17.17,0.73,17.9
2019/03/01,MajubaWet,coal,3,670,2010,73.11,6.13,20.44,0.32,20.76
2019/04/01,MajubaWet,coal,3,670,2010,63.8,19.2,15.43,1.57,17
2019/05/01,MajubaWet,coal,3,670,2010,75.43,18.93,5.62,0.02,5.64
2019/06/01,MajubaWet,coal,3,670,2010,61.77,11.4,26.82,0.01,26.83
2019/07/01,MajubaWet,coal,3,670,2010,73.38,4.5,22.12,0,22.12
2019/08/01,MajubaWet,coal,3,670,2010,83.2,3.53,13.2,0.07,13.27
2019/09/01,MajubaWet,coal,3,670,2010,72.27,5.83,21.63,0.27,21.9
2019/10/01,MajubaWet,coal,3,670,2010,80.86,3.46,15.2,0.48,15.68
2019/11/01,MajubaWet,coal,3,670,2010,82.48,1.74,15.14,0.64,15.78
2019/12/01,MajubaWet,coal,3,670,2010,65.23,9.81,22.01,2.95,24.96
2020/01/01,MajubaWet,coal,3,670,2010,61.31,16.42,19.61,2.66,22.27
2020/02/01,MajubaWet,coal,3,670,2010,59,17.94,23.05,0.01,23.06
2020/03/01,MajubaWet,coal,3,670,2010,58.22,10.21,31.57,0,31.57
2020/04/01,MajubaWet,coal,3,670,2010,71.9,15.79,11.71,0.6,12.31
2020/05/01,MajubaWet,coal,3,670,2010,72.82,1.04,25.24,0.9,26.14
2020/06/01,MajubaWet,coal,3,670,2010,88.67,0.29,10.92,0.12,11.04
2020/07/01,MajubaWet,coal,3,670,2010,79.76,1.74,17.44,1.06,18.5
2020/08/01,MajubaWet,coal,3,670,2010,72.14,15.72,12.11,0.03,12.14
2020/09/01,MajubaWet,coal,3,670,2010,75.31,2.29,22.22,0.18,22.4
2020/10/01,MajubaWet,coal,3,670,2010,83.73,1.31,14.56,0.4,14.96
2020/11/01,MajubaWet,coal,3,670,2010,68.17,18.81,9.97,3.05,13.02
2020/12/01,MajubaWet,coal,3,670,2010,62.97,17.53,15.57,3.93,19.5
2021/01/01,MajubaWet,coal,3,670,2010,65.72,3.92,26.3,4.06,30.36
2021/02/01,MajubaWet,coal,3,670,2010,65.1,10.41,20.24,4.25,24.49
2021/03/01,MajubaWet,coal,3,670,2010,62.41,17.06,18.66,1.87,20.53
2021/04/01,MajubaWet,coal,3,670,2010,68.01,4.93,24.16,2.9,27.06
2021/05/01,MajubaWet,coal,3,670,2010,65.48,7.55,23.88,3.09,26.97
2021/06/01,MajubaWet,coal,3,670,2010,64.27,11.29,21,3.44,24.44
2021/07/01,MajubaWet,coal,3,670,2010,71.32,8.1,15.91,4.67,20.58
2021/08/01,MajubaWet,coal,3,670,2010,56.73,28.7,14,0.57,14.57
2021/09/01,MajubaWet,coal,3,670,2010,58.53,19.76,21.33,0.38,21.71
2021/10/01,MajubaWet,coal,3,670,2010,61.34,18.87,19.04,0.75,19.79
2021/11/01,MajubaWet,coal,3,670,2010,61.15,12.71,21.01,5.13,26.14
2021/12/01,MajubaWet,coal,3,670,2010,55.84,9.03,28.35,6.78,35.13
2022/01/01,MajubaWet,coal,3,670,2010,60.45,3.99,33.16,2.4,35.56
